日期,收盘
2025-06-30,249.9816
2025-07-01,250.0994
2025-07-02,250.3231
2025-07-03,250.3733
2025-07-04,250.4386
2025-07-07,250.5194
2025-07-08,250.4416
2025-07-09,250.438
2025-07-10,250.2951
2025-07-11,250.2308
2025-07-14,250.1435
2025-07-15,250.3725
2025-07-16,250.4191
2025-07-17,250.4546
2025-07-18,250.4357
2025-07-21,250.2788
2025-07-22,250.1364
2025-07-23,249.917
2025-07-24,249.5087
2025-07-25,249.4687
2025-07-28,249.7164
2025-07-29,249.2942
2025-07-30,249.4779
2025-07-31,249.7924
2025-08-01,249.8316
2025-08-04,249.9229
2025-08-05,249.9153
2025-08-06,249.9578
2025-08-07,250.0304
2025-08-08,250.031
2025-08-11,249.7662
2025-08-12,249.5233
2025-08-13,249.4927
2025-08-14,249.3701
2025-08-15,249.2119
2025-08-18,248.5117
2025-08-19,248.5578
2025-08-20,248.4594
2025-08-21,248.4877
2025-08-22,248.4504
2025-08-25,248.6572
2025-08-26,248.8134
2025-08-27,248.869
2025-08-28,248.6466
2025-08-29,248.6863
2025-09-01,248.7892
2025-09-02,248.8639
2025-09-03,249.0709
2025-09-04,249.1687
2025-09-05,248.9249
2025-09-08,248.6742
2025-09-09,248.4786
2025-09-10,248.119
2025-09-11,248.0649
2025-09-12,248.1574
2025-09-15,248.2438
2025-09-16,248.3025
2025-09-17,248.4636
2025-09-18,248.3817
2025-09-19,248.1638
2025-09-22,248.2138
2025-09-23,247.9953
2025-09-24,247.6596
2025-09-25,247.5325
2025-09-26,247.5708
2025-09-28,247.607
2025-09-29,247.5304
2025-09-30,247.6558
2025-10-09,247.9217
2025-10-10,247.8878
2025-10-11,248.2685
2025-10-13,248.1409
2025-10-14,248.1169
2025-10-15,248.0958
2025-10-16,248.2126
2025-10-17,248.4884
2025-10-20,248.3997
2025-10-21,248.4623
2025-10-22,248.509
2025-10-23,248.4973
2025-10-24,248.4227
2025-10-27,248.4941
2025-10-28,248.8559
2025-10-29,248.9108
2025-10-30,249.0177
2025-10-31,249.2522
2025-11-03,249.3293
2025-11-04,249.3373
2025-11-05,249.4282
2025-11-06,249.307
2025-11-07,249.2562
2025-11-10,249.313
2025-11-11,249.355
2025-11-12,249.4414
2025-11-13,249.4136
2025-11-14,249.4223
2025-11-17,249.5216
2025-11-18,249.5645
2025-11-19,249.53
2025-11-20,249.5442
2025-11-21,249.507
2025-11-24,249.5313
2025-11-25,249.423
2025-11-26,249.1588
2025-11-27,249.0179
2025-11-28,249.0448
2025-12-01,249.0875
2025-12-02,248.9632
2025-12-03,248.8172
2025-12-04,248.4512
2025-12-05,248.5129
2025-12-08,248.4924
2025-12-09,248.6337
2025-12-10,248.718
2025-12-11,248.9067
2025-12-12,248.8331
2025-12-15,248.6379
2025-12-16,248.6199
2025-12-17,248.8087
2025-12-18,248.8624
2025-12-19,248.9704
2025-12-22,248.949
2025-12-23,249.0944
2025-12-24,249.182
2025-12-25,249.2199
2025-12-26,249.3072
2025-12-29,249.0278
2025-12-30,249.0027
2025-12-31,248.9888
2026-01-04,249.1472
2026-01-05,248.914
2026-01-06,248.7172
2026-01-07,248.5693
2026-01-08,248.6852
2026-01-09,248.7749
2026-01-12,248.9204
2026-01-13,249.0091
2026-01-14,249.0487
2026-01-15,249.1477
2026-01-16,249.2233
2026-01-19,249.3002
2026-01-20,249.4701
2026-01-21,249.6807
2026-01-22,249.7393
2026-01-23,249.8696
2026-01-26,249.9548
2026-01-27,249.8923
2026-01-28,249.954
2026-01-29,249.9927
2026-01-30,249.9672
2026-02-02,250.005
2026-02-03,249.9519
2026-02-04,249.9382
2026-02-05,249.9985
2026-02-06,250.1665
2026-02-09,250.2999
2026-02-10,250.3335
2026-02-11,250.4003
2026-02-12,250.4725
2026-02-13,250.501
2026-02-14,250.5031
2026-02-24,250.6901
2026-02-25,250.5954
2026-02-26,250.3714
2026-02-27,250.3934
2026-02-28,250.5117
2026-03-02,250.5901
2026-03-03,250.6265
2026-03-04,250.6822
2026-03-05,250.7282
2026-03-06,250.743
2026-03-09,250.4836
2026-03-10,250.498
2026-03-11,250.4605
2026-03-12,250.5151
2026-03-13,250.5097
2026-03-16,250.3653
2026-03-17,250.4103
2026-03-18,250.5296
2026-03-19,250.5583
2026-03-20,250.5566
2026-03-23,250.5674
2026-03-24,250.6598
